number,value,params_c1,params_c2,params_c3,params_inputWeights_max,params_inputWeights_min,params_interSpeciesRate,params_keep,params_noCrossoverOff,params_probabilityAddLink_Large,params_probabilityAddLink_small,params_probabilityAddNodeLarge,params_probabilityAddNodeSmall,params_probabilityWeightMutated,params_threshold,state,study_name
22,0.92,0.7921718008036902,0.8941502543356968,0.47516492971691415,137.81171525876775,95.40360297797197,0.0012780401780523821,0.5049477152302395,0.2688300137621781,0.13219325423607375,0.02519003367082337,0.09222591944891098,0.03806353169258099,0.7623101468011443,3.1016672262069562,COMPLETE,IZ-A
23,0.93,1.0987578855704228,1.3884175739773952,0.4260930865810563,146.7247986259272,104.28559659161289,0.0011599926638674214,0.44100885504610277,0.3072456450872826,0.10275980369066254,0.029084264610266232,0.04994771758887742,0.03570802475302347,0.7912848030640357,3.423302626754038,COMPLETE,IZ-A
24,0.91,0.9234603409019688,1.1148616423633642,0.4652026053567926,141.1596144778109,96.78033158388378,0.0010542055783306656,0.48482299161141396,0.30180569767198384,0.15411147501864914,0.020258747090747396,0.024320613125904833,0.03879502599014051,0.8166707837531924,3.3411840783289892,COMPLETE,IZ-A
25,0.93,0.5785366229467829,0.825848787445422,0.49169689522208815,152.35217444968774,102.17167955778059,0.0014951831298252484,0.5233075260548006,0.2621513753971551,0.1259736603297673,0.03200771294496356,0.08852533836979407,0.036317956949855824,0.8378827048458752,3.0420977050098714,COMPLETE,IZ-A
26,0.93,0.7315473228244981,0.6164429969974431,0.4042262502963311,146.06657974071348,97.10774027732027,0.001372552402943047,0.434665523432555,0.29697494000775687,0.1077576981385191,0.038751514367720556,0.15470064864120098,0.03361541843266978,0.7358059713360725,3.6122320128922047,COMPLETE,IZ-A
27,0.89,0.8371064626329293,0.982162795058585,0.43681955770656955,139.79836748706757,106.223398167572,0.0008363632532908405,0.4567818091290611,0.33480444690568456,0.1272797371155252,0.02498268649060015,0.06520822177371717,0.0382308111210137,0.7927274956580007,3.81593990790548,COMPLETE,IZ-A
28,0.83,0.6836697921225025,0.8328511305419319,0.4607787176099891,136.37034119808428,91.6970455221242,0.0012142331331342032,0.4868876169458137,0.22906228373700593,0.14884009671887138,0.04627705218527307,0.10301087352634106,0.03972049474490647,0.7717721061405318,3.905511997889677,COMPLETE,IZ-A
29,0.91,0.6055497137490592,0.9453754817964204,0.4829137547277244,149.83301011000015,110.12287475973821,0.0006555237433572294,0.5096305135257858,0.25634056420586737,0.16966695500929857,0.0371405342458331,0.04769068692626417,0.031449158982448724,0.8545196674536158,3.6032312090220464,COMPLETE,IZ-A
30,0.92,1.261777732938595,1.1022016176106062,0.4515370682840427,143.76392889097136,94.23546121873575,0.0009583366075413082,0.47084074493703626,0.2967411440153513,0.18688333045961217,0.02052481911977862,0.1475293472122542,0.03519462137923697,0.8973981245586007,3.7023867571562947,COMPLETE,IZ-A
31,0.94,0.5699665941770359,0.6177079279174291,0.33787795503422857,156.20607842941737,112.78953304748663,0.0009513625207245829,0.5520123555523739,0.19005676773408445,0.07973788251142738,0.016022878023478807,0.020184269715220915,0.03217617547712953,0.7816538433594418,3.807796586640457,COMPLETE,IZ-A
32,0.83,0.5723878047629612,0.6186550073488875,0.30246571711442455,159.77929126677537,113.03105890386786,0.0009986074576802926,0.5521822390783087,0.19133872471500804,0.08344001856269215,0.015113283754460834,0.04711284660010824,0.03794498958630584,0.7826921686400169,3.8248305664752684,COMPLETE,IZ-A
33,0.85,0.5401350470777553,1.3968551696985823,0.37147839685893314,155.9001485925373,108.69272593120749,0.0011001327729735547,0.5747892824167966,0.1937422167545289,0.12220042177194253,0.017643666619274703,0.022779371779371664,0.03629199185198791,0.7545384998627467,2.780338036239765,COMPLETE,IZ-A
34,0.93,0.6819301775681532,0.611559297193792,0.3438196919336325,160.95038751765173,104.47445206229486,0.0009149600661349282,0.5237440831522505,0.2210873788619766,0.14823331661907704,0.031137198724267887,0.07108480311589652,0.033124921709954264,0.8069060730892942,3.544224676225021,COMPLETE,IZ-A
35,0.83,0.7824530926058937,0.84454882078558,0.42235167197421963,169.69479754335293,117.1443404697446,0.0013222527828786574,0.5480794406911461,0.19870020989921375,0.1664817617387828,0.025822068394704883,0.10877404019652509,0.030015098055963547,0.8321436957707151,3.3871752670939768,COMPLETE,IZ-A
36,0.94,0.9588765740686683,0.693728083606423,0.332688866778872,148.7261883266333,102.1347927750487,0.0014187466164011049,0.49438036017097386,0.16408612674442088,0.07482489954387242,0.021923845356788284,0.2251995542446718,0.03723237689677609,0.7942606806004923,3.7475503636757357,COMPLETE,IZ-A
37,0.89,0.6196755661201151,1.0888264858731214,0.355303782694318,151.08182429118733,121.45600516892034,0.0008329588255853361,0.52762061524979,0.2881752290951685,0.09342059988404024,0.03281564413853205,0.041231250376954895,0.034376466290584745,0.7761397195689202,2.041196198480457,COMPLETE,IZ-A
38,0.87,0.7588506272703018,0.9876077328267392,0.44281546472770694,144.478875814141,100.21319043107385,0.0011866788337776026,0.5877249012036125,0.23716935755805077,0.10504471548289522,0.030027331770373877,0.39318727904689454,0.03898696312732331,0.7611557441334899,2.2833090659070687,COMPLETE,IZ-A
39,0.95,0.8471414758325451,1.0523078731757967,0.32118564879505007,147.54457285583044,114.82159446989627,0.0009479825228998543,0.509605411364152,0.17681893498794135,0.1341424945956697,0.011871436539777092,0.07122979109610589,0.03151525179369238,0.8188610833045123,3.2730033485523573,COMPLETE,IZ-A
